x
1	2318
2	27
3	2367
4	1650
5	3663
6	8856
7	591
8	7855
9	7672
10	9424
11	4001
12	214
13	6378
14	5466
15	2012
16	9138
17	5856
18	4597
19	1581
20	8503
21	8457
22	4731
23	3046
24	4679
25	5356
26	2095
27	9831
28	1004
29	2741
30	7223
31	4868
32	1057
33	8333
34	735
35	8089
36	3340
37	7704
38	7381
39	4558
40	6688
41	3698
42	5360
43	1664
44	1405
45	7094
46	5540
47	6505
48	532
49	297
50	7549
51	9403
52	5064
53	6666
54	5686
55	4308
56	3526
57	9754
58	9592
59	6050
60	6708
61	3140
62	4692
63	8581
64	4951
65	7691
66	6926
67	7343
68	9060
69	508
70	6269
71	3672
72	9630
73	248
74	6610
75	8474
76	4130
77	4396
78	9899
79	8580
80	8090
81	2784
82	5975
83	4628
84	3135
85	9802
86	3099
87	485
88	7912
89	211
90	1640
91	2234
92	3250
93	2105
94	1694
95	5939
96	9688
97	1838
98	9735
99	9919
100	1369
101	1001
102	1171
103	7249
104	4089
105	8600
106	8947
107	6811
108	9074
109	2959
110	7904
111	9811
112	9911
113	2038
114	8281
115	9914
116	549
117	4717
118	1790
119	2285
120	9557
121	5147
122	6656
123	3133
124	444
125	5500
126	1853
127	3291
128	5580
129	4123
130	5570
131	2482
132	6795
133	9157
134	8730
135	229
136	7450
137	9197
138	7632
139	7430
140	3218
141	3958
142	3870
143	644
144	7082
145	5117
146	289
147	2206
148	1886
149	818
150	739
151	2009
152	1227
153	2548
154	3795
155	9086
156	6687
157	5983
158	5167
159	8117
160	5582
161	1587
162	6629
163	4074
164	4142
165	6749
166	6467
167	35
168	4407
169	9726
170	9278
171	5178
172	7383
173	7944
174	2763
175	6294
176	5183
177	400
178	6463
179	1911
180	3501
181	3791
182	3302
183	1953
184	2485
185	5950
186	3069
187	8310
188	6397
189	5361
190	8889
191	8441
192	4350
193	4313
194	173
195	925
196	2263
197	467
198	2349
199	788
200	7280
201	374
202	758
203	841
204	2104
205	3072
206	2062
207	3188
208	7956
209	3339
210	563
211	4440
212	2203
213	6720
214	4655
215	5463
216	1254
217	4668
218	8360
219	3249
220	8287
221	4393
222	2625
223	1042
224	3421
225	5669
226	6976
227	5860
228	6108
229	6675
230	270
231	7028
232	4280
233	6608
234	5764
235	6837
236	219
237	976
238	8428
239	8926
240	1403
241	8056
242	2938
243	7923
244	1798
245	6856
246	8767
247	5107
248	4028
249	7872
250	8921
251	9029
252	568
253	2405
254	6462
255	8895
256	8484
257	7826
258	8439
259	5774
260	5908
261	168
262	7189
263	8994
264	9037
265	2283
266	6321
267	1184
268	9215
269	8684
270	9571
271	9940
272	4764
273	4833
274	6478
275	6544
276	5250
277	9434
278	9921
279	1625
280	5370
281	6791
282	8205
283	8231
284	9126
285	8017
286	3586
287	3177
288	7190
289	4163
290	2421
291	5696
292	2521
293	5006
294	8762
295	9699
296	6447
297	5802
298	9529
299	8876
300	6671
301	9786
302	3799
303	5449
304	6938
305	5904
306	18
307	4793
308	1864
309	2767
310	2331
311	3607
312	9851
313	4662
314	4883
315	8784
316	4997
317	8078
318	2666
319	7870
320	9048
321	1841
322	1883
323	5537
324	6356
325	3179
326	3026
327	3796
328	3187
329	5232
330	9376
331	5671
332	7996
333	4298
334	3601
335	7270
336	6571
337	6350
338	9520
339	2401
340	689
341	8899
342	1825
343	2295
344	3553
345	7403
346	6174
347	8750
348	5101
349	3865
350	7585
351	9617
352	4786
353	8184
354	9356
355	4511
356	3564
357	4023
358	2106
359	8864
360	2878
361	3976
362	9300
363	5388
364	2025
365	7129
366	8695
367	7115
368	1766
369	4370
370	5359
371	3999
372	8978
373	4643
374	6815
375	724
376	6514
377	9485
378	3756
379	9832
380	2892
381	3288
382	2708
383	5533
384	406
385	3802
386	2074
387	1245
388	4090
389	7200
390	3677
391	4957
392	8309
393	4479
394	9889
395	9044
396	4762
397	4187
398	1976
399	3126
400	3043
401	9061
402	3406
403	1261
404	8188
405	3482
406	9362
407	9905
408	9601
409	7795
410	3017
411	3708
412	6560
413	1096
414	860
415	8370
416	7135
417	7679
418	572
419	4661
420	3645
421	5435
422	2745
423	2068
424	7929
425	7422
426	3053
427	7788
428	6417
429	5978
430	1809
431	7124
432	2749
433	4067
434	4250
435	9146
436	3704
437	5794
438	5791
439	1495
440	906
441	1635
442	9020
443	7824
444	313
445	9783
446	328
447	8066
448	282
449	2164
450	65
451	4110
452	4420
453	25
454	7397
455	7880
456	9938
457	4703
458	3112
459	4196
460	4216
461	111
462	1072
463	5914
464	3290
465	4248
466	872
467	6803
468	1961
469	6182
470	3306
471	233
472	3278
473	3285
474	9346
475	8663
476	2212
477	1090
478	4913
479	457
480	7592
481	5815
482	5684
483	8251
484	9764
485	6602
486	6420
487	277
488	1944
489	5407
490	1949
491	691
492	3691
493	4636
494	2301
495	7212
496	4405
497	4665
498	2915
499	4976
500	583
501	8839
502	6592
503	3684
504	559
505	1536
506	4314
507	8032
508	3832
509	4481
510	6490
511	5996
512	2091
513	9081
514	3326
515	2390
516	1705
517	3926
518	9028
519	1182
520	8816
521	4752
522	478
523	1822
524	7126
525	8229
526	7818
527	4465
528	6574
529	9065
530	6901
531	660
532	6931
533	8093
534	7091
535	4207
536	5528
537	5410
538	8584
539	5313
540	7677
541	2536
542	1888
543	2488
544	2954
545	8814
546	5073
547	575
548	8838
549	2188
