x
1	8453
2	4863
3	8217
4	6681
5	7169
6	4456
7	3239
8	8960
9	7539
10	2645
11	2604
12	9478
13	3542
14	6433
15	7027
16	2443
17	6205
18	1677
19	8784
20	5997
21	9648
22	4435
23	6582
24	7041
25	9030
26	7602
27	9471
28	3669
29	952
30	9991
31	3203
32	4450
33	3937
34	1112
35	1859
36	9443
37	750
38	1231
39	5653
40	2057
41	8101
42	662
43	2855
44	8371
45	1942
46	2344
47	4360
48	5899
49	1146
50	5183
51	4821
52	2625
53	5976
54	7913
55	772
56	2250
57	9094
58	5769
59	6771
60	2517
61	3911
62	2167
63	1748
64	1357
65	806
66	3521
67	910
68	255
69	9945
70	5907
71	4132
72	3554
73	5818
74	1994
75	2721
76	7352
77	2108
78	2208
79	4188
80	9534
81	92
82	6151
83	4381
84	6004
85	526
86	6773
87	7054
88	4064
89	7924
90	7404
91	499
92	8681
93	4540
94	5862
95	3218
96	672
97	3868
98	9673
99	1649
100	5195
101	507
102	7281
103	1766
104	5527
105	1206
106	9846
107	1436
108	9887
109	9280
110	2076
111	7975
112	3131
113	8273
114	2691
115	1
116	4554
117	2044
118	9316
119	9814
120	4509
121	7248
122	1635
123	9516
124	3098
125	3358
126	8171
127	7033
128	2525
129	600
130	8678
131	4353
132	7756
133	2966
134	4402
135	1140
136	8485
137	6531
138	663
139	3666
140	766
141	6678
142	8065
143	9217
144	8032
145	958
146	8023
147	4920
148	2922
149	1411
150	318
151	1014
152	4156
153	3973
154	6758
155	9515
156	6757
157	4945
158	3403
159	243
160	2729
161	9825
162	609
163	4611
164	618
165	25
166	4828
167	9791
168	2976
169	4128
170	4991
171	6912
172	8016
173	5448
174	3482
175	4504
176	244
177	6632
178	571
179	5407
180	9374
181	2094
182	6661
183	7243
184	1287
185	5962
186	9046
187	94
188	6920
189	9311
190	823
191	480
192	3913
193	3411
194	437
195	8606
196	1215
197	3277
198	4723
199	7295
200	2298
201	4651
202	6284
203	3766
204	1796
205	9490
206	2531
207	3774
208	6237
209	1377
210	2424
211	6387
212	3496
213	9712
214	456
215	2588
216	6405
217	5614
218	9005
219	5873
220	1244
221	7986
222	9493
223	4878
224	833
225	9950
226	2040
227	9719
228	3705
229	4984
230	2842
231	9872
232	2104
233	8759
234	4103
235	6962
236	6204
237	862
238	2756
239	5800
240	1250
241	9886
242	3031
243	6200
244	1875
245	6388
246	6263
247	976
248	5589
249	9015
250	9233
251	5231
252	7683
253	8098
254	1344
255	1286
256	4075
257	3089
258	5290
259	8591
260	3908
261	3907
262	3048
263	532
264	6585
265	4326
266	1322
267	1065
268	6211
269	1318
270	7817
271	2264
272	6202
273	7089
274	7983
275	7825
276	5282
277	4710
278	5975
279	2268
280	7407
281	8468
282	4855
283	2993
284	8450
285	1845
286	8390
287	408
288	3673
289	4124
290	8643
291	7016
292	1897
293	3750
294	1840
295	7937
296	9965
297	6120
298	7417
299	6330
300	639
301	2327
302	32
303	7145
304	9034
305	3187
306	8167
307	2439
308	1203
309	4960
310	3468
311	3841
312	7383
313	4737
314	796
315	7184
316	2761
317	7207
318	5055
319	3810
320	3220
321	2221
322	4794
323	7002
324	351
325	1068
326	6687
327	139
328	2659
329	9058
330	5191
331	4489
332	4163
333	8085
334	7774
335	8405
336	1652
337	1633
338	11
339	5635
340	5477
341	7746
342	3518
343	8274
344	44
345	8918
346	3440
347	6534
348	9229
349	7534
350	6185
351	1399
352	1181
353	2859
354	2638
355	7297
356	6690
357	7328
358	9442
359	7272
360	3611
361	896
362	6086
363	5196
364	3898
365	2294
366	9043
367	1002
368	7323
369	9800
370	2575
371	1566
372	9330
373	7115
374	8210
375	7998
376	1627
377	6416
378	3195
379	6055
380	8797
381	4407
382	4735
383	8809
384	4570
385	7221
386	4375
387	4155
388	98
389	6373
390	6193
391	4367
392	4049
393	4176
394	9978
395	5715
396	2073
397	9213
398	3551
399	2961
400	154
401	854
402	2692
403	5699
404	6110
405	37
406	2989
407	1373
408	7491
409	1276
410	3223
411	6664
412	217
413	6473
414	1155
415	9623
416	3860
417	9691
418	24
419	9913
420	9100
421	2423
422	5184
423	8963
424	494
425	3803
426	7294
427	8664
428	257
429	7278
430	2141
431	8330
432	3067
433	9312
434	503
435	9032
436	7556
437	9567
438	6557
439	4315
440	716
441	1481
442	2573
443	9492
444	5170
445	628
446	1770
447	440
448	1335
449	1621
450	2747
451	4621
452	1327
453	2397
454	2178
455	7844
456	8956
457	3106
458	565
459	5176
460	2048
461	7969
462	1234
463	2742
464	7566
465	2673
466	8035
467	4115
468	6366
469	5608
470	6784
471	5208
472	4421
473	992
474	2132
475	5160
476	2937
477	7518
478	4261
479	3281
480	2286
481	2577
482	9715
483	2777
484	9692
485	474
486	9850
487	7882
488	8951
489	2507
490	8622
491	8908
492	1442
493	9948
494	1508
495	9276
496	6112
497	9981
498	274
499	6634
500	3038
501	5701
502	4023
503	4697
504	6928
505	378
506	6843
507	3102
508	2332
509	5644
510	3549
511	4180
512	2463
513	6631
514	5984
515	1814
516	2074
517	6659
518	7217
519	3304
520	4271
521	1182
522	9664
523	6492
524	7269
525	8369
526	5148
527	519
528	3910
529	8835
530	5440
531	5429
532	3959
533	903
534	1001
535	5780
536	9075
537	2626
538	8127
539	2950
540	4429
541	8116
542	1006
543	6721
544	3648
545	5004
546	6910
547	1586
548	5025
549	8933
550	9727
551	2706
552	9655
553	6701
554	7993
555	2335
556	6166
557	6154
558	1313
559	8159
560	9900
561	1401
562	5461
563	4121
564	3946
565	6694
566	9279
567	5421
568	2087
569	9609
570	3886
571	7378
572	5627
573	3658
574	4931
575	5307
576	4929
577	6059
578	72
579	9983
580	9480
581	420
582	76
583	9911
584	1789
585	346
586	959
587	9430
588	3928
589	2538
590	7519
591	118
592	5749
593	1754
594	4354
595	210
596	7017
597	1179
598	9660
599	5637
600	9379
601	934
602	6377
603	3837
604	7900
605	1623
606	7409
607	1943
608	690
609	7063
610	1134
611	4603
612	8463
613	1310
614	8874
615	802
616	9197
617	239
618	3418
619	319
620	7415
621	2694
622	2888
623	5682
624	6403
625	8300
626	9525
627	2927
628	1282
629	3245
630	213
631	5400
632	812
633	1864
634	4246
635	5077
636	2227
637	6890
638	7483
639	4544
640	641
641	7210
642	3462
643	3599
644	4676
645	9529
646	606
647	3621
648	5494
649	2381
650	57
651	7784
652	7296
653	6667
654	9820
655	4373
656	6851
657	4942
658	8491
659	803
660	4301
661	7901
662	3598
663	1923
664	3627
665	9403
666	793
667	1841
668	8730
669	5397
670	946
671	5147
672	9068
673	1717
674	1149
675	8817
676	9224
677	890
678	829
679	6560
680	5289
681	3088
682	6223
683	6970
684	9852
685	5911
686	470
687	9572
688	3701
689	3845
690	5023
691	4724
692	1972
693	8618
694	9487
695	7841
696	8599
697	6683
698	6220
699	1109
700	1211
701	2860
702	2584
703	1077
704	986
705	5022
706	4845
707	6829
708	2698
709	6984
710	1291
711	3887
712	1558
713	9635
714	3179
715	7709
716	9517
717	4003
718	7921
719	3631
720	4266
721	8394
722	5279
723	1523
724	7863
725	4795
726	627
727	1368
728	3066
729	9349
730	6408
731	6657
732	3405
733	8729
734	1498
735	5952
736	5293
737	2519
738	2449
739	2728
740	4333
741	9905
742	1311
743	8852
744	1128
745	4507
746	2119
747	8720
748	2355
749	7879
750	6422
751	6450
752	2891
753	9416
754	8526
755	5071
756	2836
757	1094
758	6477
759	8607
760	4937
761	3332
762	227
763	5198
764	5871
765	7373
766	1549
767	547
768	4752
769	3579
770	6265
771	8892
772	4106
773	34
774	2096
775	2546
776	3963
777	8051
778	4630
779	6180
780	2908
781	9601
782	4958
783	9616
784	7909
785	7493
786	8680
787	1453
788	5572
789	2870
790	4847
791	821
792	2014
793	4727
794	4463
795	8620
796	5329
797	128
798	9185
799	2931
800	1950
801	9346
802	9898
803	444
804	8825
805	3916
806	3442
807	5577
808	6861
809	1556
810	166
811	8850
812	3881
813	5938
814	6592
815	9554
816	5850
817	8910
818	2372
819	2641
820	3241
821	4491
822	4368
823	1877
824	2847
825	6026
826	1293
827	3386
828	152
829	1135
830	9588
831	8446
832	713
833	5309
834	8062
835	7853
836	665
837	8090
838	4372
839	9942
840	3115
841	9839
842	1426
843	6326
844	165
845	4894
846	1316
847	3488
848	5240
849	3093
850	8012
851	5274
852	3703
853	9709
854	9105
855	9847
856	9124
857	6461
858	9762
859	5796
860	7902
861	4848
862	9112
863	848
864	4692
865	8549
866	8046
867	5640
868	3196
869	3012
870	3980
871	8559
872	8054
873	1246
874	2816
875	956
876	1662
877	6874
878	1532
879	9959
880	957
881	2782
882	3624
883	1629
884	1517
885	3053
886	3895
887	1500
888	4154
889	7749
890	9781
891	9429
892	2992
893	8924
894	9221
895	7333
896	6545
897	4415
898	9303
899	5063
900	9069
901	6692
902	2558
903	9726
904	4100
905	1296
906	2150
907	5042
908	4255
909	275
910	3419
911	7291
912	8612
913	4670
914	5103
915	8844
916	6186
917	786
918	6052
919	7524
920	8176
921	4258
922	2190
923	105
924	7154
925	3835
926	6196
927	352
928	3175
929	3042
930	8289
931	5912
932	1605
933	9919
934	6068
935	2890
936	5222
937	1467
938	9238
939	687
940	2170
941	8674
942	5257
943	491
944	5328
945	3491
946	2799
947	4916
948	8571
949	1273
950	598
951	7414
952	7571
953	4546
954	9285
955	7431
956	6122
957	7397
958	8704
959	4598
960	2468
961	816
962	2662
963	1060
964	4130
965	4036
966	1952
967	814
968	5791
969	17
970	660
971	8020
972	4817
973	9739
974	224
975	4789
976	6989
977	7357
978	1738
979	2664
980	4251
981	2161
982	4852
983	7506
984	7425
985	2041
986	7428
987	9768
988	8038
989	5372
990	1579
991	3844
992	5632
993	2444
994	6074
995	868
996	8660
997	7738
998	182
999	3505
1000	5817
1001	5338
1002	1266
1003	2058
1004	3330
1005	6864
1006	7797
1007	4338
1008	9495
1009	219
1010	6918
1011	4015
1012	4704
1013	7350
1014	5167
1015	6313
1016	6051
1017	2779
1018	2818
1019	2317
1020	1074
1021	6755
1022	4870
1023	6360
1024	2536
1025	4830
1026	4184
1027	7107
1028	369
1029	3894
1030	1168
1031	170
1032	472
1033	2024
1034	2958
1035	1956
1036	5242
1037	8419
1038	4575
1039	3004
1040	9118
1041	6952
1042	6782
1043	537
1044	4815
1045	8598
1046	3101
1047	7663
1048	6603
1049	386
1050	8003
1051	4449
1052	5173
1053	1783
1054	5730
1055	2371
1056	9183
1057	1127
1058	8741
1059	4451
1060	4358
1061	9076
1062	2337
1063	1343
1064	577
1065	8481
1066	3385
1067	2417
1068	1585
1069	8822
1070	8763
1071	2823
1072	9372
1073	2254
1074	8015
1075	5541
1076	4308
1077	4512
1078	9439
1079	2828
1080	9921
1081	6628
1082	5671
1083	461
1084	1338
1085	3324
1086	2808
1087	9089
1088	8836
1089	9553
1090	360
1091	8008
1092	7416
1093	7666
1094	2304
1095	1750
1096	4508
1097	6546
1098	774
1099	4225
1100	3690
1101	9686
1102	400
1103	8317
1104	228
1105	7543
1106	8505
1107	9060
