x
1	2363
2	4929
3	998
4	6279
5	5333
6	8120
7	6396
8	101
9	9325
10	337
11	7545
12	5547
13	14
14	3734
15	7993
16	4331
17	3251
18	3332
19	1585
20	9235
21	5078
22	4255
23	9741
24	3398
25	7390
26	4282
27	605
28	5137
29	4566
30	3659
31	5803
32	9713
33	8759
34	4665
35	7722
36	4294
37	6997
38	9320
39	37
40	9414
41	6830
42	3236
43	5715
44	548
45	1855
46	5178
47	4281
48	2870
49	7557
50	6978
51	3910
52	6923
53	1775
54	6334
55	8002
56	5512
57	9080
58	1550
59	4726
60	6902
61	7428
62	4770
63	7108
64	7540
65	745
66	9878
67	1309
68	5358
69	2315
70	5694
71	1672
72	1653
73	1320
74	8598
75	7620
76	4204
77	2987
78	6404
79	7450
80	4522
81	5498
82	7130
83	3291
84	5320
85	1932
86	842
87	7329
88	7349
89	8285
90	8045
91	5671
92	6790
93	5968
94	8065
95	6560
96	7140
97	2241
98	8999
99	3605
100	2473
101	7355
102	6553
103	3479
104	1341
105	3869
106	9939
107	6160
108	1109
109	1503
110	363
111	522
112	8554
113	3556
114	8941
115	7496
116	6064
117	750
118	9881
119	6561
120	4909
121	7230
122	2662
123	4863
124	416
125	9241
126	115
127	2245
128	6097
129	7605
130	3446
131	1623
132	6530
133	3733
134	5492
135	4599
136	7410
137	1670
138	2683
139	3304
140	8294
141	9828
142	9003
143	267
144	6369
145	1332
146	9965
147	8159
148	8444
149	6012
150	9469
151	6526
152	557
153	7296
154	9823
155	2708
156	8465
157	6151
158	5997
159	5965
160	9801
161	3285
162	8569
163	1176
164	6945
165	2780
166	8890
167	7967
168	1088
169	6512
170	4367
171	9161
172	446
173	1431
174	8826
175	8467
176	818
177	600
178	4962
179	7599
180	304
181	753
182	7962
183	8443
184	7350
185	7172
186	5008
187	4634
188	1832
189	8405
190	3052
191	1991
192	352
193	7190
194	2277
195	2220
196	1637
197	6487
198	711
199	1985
200	1363
201	6563
202	2935
203	6324
204	6122
205	5115
206	2696
207	6465
208	2042
209	314
210	5158
211	7456
212	7526
213	9496
214	1250
215	7621
216	1604
217	127
218	351
219	2391
220	2586
221	565
222	7218
223	2432
224	9534
225	4361
226	5113
227	7435
228	4876
229	2970
230	6209
231	1004
232	1075
233	8522
234	1310
235	6524
236	3127
237	7225
238	266
239	8412
240	2174
241	6729
242	5584
243	6942
244	9208
245	5539
246	2729
247	699
248	5014
249	3679
250	17
251	6110
252	5842
253	1328
254	1758
255	5022
256	8779
257	8289
258	6213
259	6780
260	7363
261	4174
262	9659
263	7996
264	3743
265	8844
266	7865
267	459
268	5541
269	8939
270	1640
271	9717
272	8912
273	3286
274	3969
275	9916
276	4541
277	109
278	2211
279	4163
280	6527
281	1760
282	4719
283	9431
284	6866
285	4689
286	4310
287	4214
288	9379
289	5630
290	5568
291	3354
292	5683
293	9317
294	2304
295	5481
296	610
297	3950
298	2234
299	4013
300	2675
301	2528
302	7971
303	5310
304	2632
305	7846
306	6302
307	3980
308	5146
309	9962
310	2364
311	1667
312	3172
313	3142
314	2420
315	7646
316	7640
317	7774
318	7807
319	9373
320	6604
321	2407
322	9551
323	8788
324	1716
325	5452
326	6493
327	4266
328	7361
329	7889
330	419
331	3904
332	4175
333	9500
334	4679
335	9449
336	9471
337	7745
338	8982
339	5196
340	1142
341	261
342	1745
343	9063
344	3284
345	5208
346	9555
347	2289
348	5284
349	6812
350	428
351	6507
352	4699
353	7830
354	3723
355	2735
356	3711
357	6546
358	7804
359	7495
360	8043
361	7844
362	8422
363	9646
364	7187
365	9524
366	6633
367	9236
368	2012
369	9979
370	2542
371	8738
372	2103
373	9042
374	6944
375	2319
376	3323
377	9254
378	518
379	2292
380	4120
381	5521
382	4107
383	3618
384	8182
385	5960
386	6156
387	7290
388	1969
389	3379
390	1347
391	6528
392	6464
393	1302
394	6646
395	4349
396	2301
397	4746
398	649
399	2345
400	2746
401	8557
402	387
403	8049
404	6686
405	8261
406	1643
407	5093
408	5910
409	6424
410	3633
411	2372
412	4269
413	9387
414	1987
415	4569
416	4742
417	2260
418	9163
419	1475
420	1128
421	2805
422	3320
423	2906
424	2988
425	8648
426	4582
427	2685
428	8163
429	5686
430	9153
431	5946
432	731
433	5674
434	9699
435	2198
436	5979
437	8613
438	3831
439	4855
440	551
441	1539
442	8981
443	3023
444	4988
445	3189
446	6735
447	6720
448	3001
449	7574
450	3011
451	1029
452	5085
453	6278
454	1367
455	2130
456	9817
457	2115
458	2625
459	2960
460	8911
461	8244
462	4614
463	9581
464	3792
465	2899
466	3845
467	6809
468	7524
469	2907
470	3624
471	9014
472	2535
473	7166
474	3044
475	7464
476	5757
477	8476
478	2589
479	6765
480	5018
481	7513
482	56
483	568
484	3510
485	8961
486	4963
487	6430
488	2681
489	153
490	2840
491	2633
492	5852
493	7610
494	8507
495	3959
496	1312
497	7498
498	9441
499	9018
500	5494
501	7408
502	6861
503	4817
504	9807
505	9487
506	4721
507	4802
508	6283
509	5092
510	9586
